# Time(s) Gyro_X Gyro_Y Gyro_Z Acc_X Acc_Y Acc_Z
12.360000 0.00142407 0.00053945 -0.00223591 0.013238 0.002523 -9.782142
12.370000 -0.00031582 0.00078101 -0.00293260 0.014747 -0.038547 -9.798708
12.380000 0.00201264 0.00034185 0.00244309 0.009867 -0.019939 -9.807194
12.390000 0.00330792 0.00031855 -0.00090634 0.003905 0.003832 -9.803487
12.400000 0.00199558 0.00220317 -0.00243803 0.034127 -0.017214 -9.807958
12.410000 -0.00078638 -0.00012203 -0.00021726 0.025091 -0.018911 -9.798721
12.420000 0.00149687 0.00156977 -0.00199970 0.021449 -0.023122 -9.812861
12.430000 -0.00131614 0.00135801 -0.00162820 0.019487 -0.005361 -9.805666
12.440000 -0.00101849 0.00064506 -0.00000682 0.021540 0.000055 -9.797548
12.450000 0.00087794 0.00004215 -0.00095936 0.020861 -0.014448 -9.803473
12.460000 0.00062942 -0.00084805 -0.00151468 0.010066 -0.024893 -9.792968
12.470000 0.00152128 0.00082168 -0.00063194 0.027579 -0.006949 -9.800435
12.480000 0.00000485 0.00031850 -0.00297707 0.030933 -0.011926 -9.795943
12.490000 0.00117848 0.00192886 -0.00227413 -0.013394 -0.023174 -9.811861
12.500000 0.00041407 0.00082911 0.00045284 0.026271 -0.014050 -9.807370
12.510000 0.00055178 -0.00019225 -0.00276892 0.023044 -0.029235 -9.807088
12.520000 0.00110344 0.00254208 -0.00052264 0.012898 -0.009599 -9.782656
12.530000 0.00097772 0.00082208 -0.00081109 0.014140 -0.001775 -9.796176
12.540000 0.00018699 0.00132328 -0.00057424 0.022361 -0.015638 -9.798623
12.550000 0.00101761 -0.00047537 0.00050351 0.024393 -0.007597 -9.805496
12.560000 0.00166470 -0.00005292 0.00020182 0.018107 0.001693 -9.794878
12.570000 0.00050243 -0.00028200 -0.00155970 0.022867 -0.003327 -9.801662
12.580000 -0.00077107 0.00097154 -0.00263114 0.019660 -0.006832 -9.784261
12.590000 -0.00022844 -0.00157559 -0.00088607 -0.003651 -0.022367 -9.806634
12.600000 0.00084968 0.00017330 -0.00184258 0.018762 -0.024227 -9.790009
12.610000 -0.00017223 0.00096437 -0.00135055 0.021724 -0.006108 -9.787120
12.620000 0.00131636 -0.00038525 -0.00061894 0.026791 -0.018358 -9.795607
12.630000 0.00230328 0.00108617 -0.00121241 0.015391 -0.028647 -9.787112
12.640000 0.00125720 0.00025933 -0.00079212 0.019159 -0.030026 -9.791281
12.650000 0.00067439 0.00033566 -0.00058791 0.017761 -0.035598 -9.810387
12.660000 0.00000664 -0.00051588 -0.00218854 0.012994 -0.012895 -9.788770
12.670000 -0.00060027 -0.00071728 -0.00064054 0.027538 -0.008971 -9.796994
12.680000 0.00010721 0.00101361 -0.00076529 0.037222 -0.008001 -9.794429
12.690000 -0.00096850 0.00115498 0.00001080 0.025666 -0.018990 -9.797222
12.700000 0.00000614 0.00092019 -0.00165650 -0.000820 -0.018867 -9.779051
12.710000 0.00109767 -0.00076450 -0.00259311 0.021484 -0.013933 -9.786664
12.720000 0.00061718 0.00037627 -0.00119768 0.023578 -0.022865 -9.796413
12.730000 -0.00018403 0.00010010 -0.00053071 0.008648 -0.013164 -9.805027
12.740000 0.00095511 0.00068250 -0.00147012 0.029283 -0.020102 -9.804897
12.750000 0.00217172 -0.00067617 -0.00031244 0.018872 -0.011346 -9.808723
12.760000 0.00218189 0.00098091 -0.00100252 0.014787 -0.013948 -9.783266
12.770000 0.00047170 0.00153609 -0.00222297 -0.005287 -0.008848 -9.800486
12.780000 0.00002988 0.00010244 0.00043765 0.015054 -0.021811 -9.800289
12.790000 0.00137977 -0.00046805 -0.00111031 0.026208 -0.020368 -9.780064
12.800000 0.00038568 -0.00020979 0.00017889 0.026239 -0.013020 -9.798311
12.810000 -0.00037174 0.00210878 0.00002823 0.031899 -0.001640 -9.808264
12.820000 0.00209086 0.00003706 -0.00094994 0.012981 -0.008654 -9.787283
12.830000 -0.00043315 -0.00002466 -0.00030635 0.016997 -0.022424 -9.795864
12.840000 0.00229606 -0.00060716 -0.00116551 0.034767 -0.014590 -9.809289
12.850000 0.00084870 -0.00089579 -0.00020865 0.021096 -0.007173 -9.797664
12.860000 0.00027601 0.00030461 -0.00125195 0.032582 -0.006342 -9.797268
12.870000 0.00021066 0.00049296 -0.00101561 0.020431 -0.033418 -9.784548
12.880000 0.00062814 -0.00022846 -0.00048048 0.016705 -0.019000 -9.802149
12.890000 0.00265362 0.00063989 0.00019612 0.024567 -0.026287 -9.806492
12.900000 -0.00039022 0.00065776 -0.00189737 0.019475 -0.021265 -9.793298
12.910000 -0.00047692 -0.00023937 0.00039190 0.014101 0.000950 -9.789715
12.920000 0.00195002 0.00074300 -0.00233270 0.026809 -0.021050 -9.772593
12.930000 0.00080372 0.00080170 -0.00062446 0.015610 -0.022138 -9.789583
12.940000 -0.00084379 -0.00039032 -0.00086408 0.021952 -0.023184 -9.774692
12.950000 0.00153629 -0.00169613 -0.00096212 0.029756 -0.014960 -9.772639
12.960000 0.00114305 0.00134961 -0.00010714 0.028108 -0.015119 -9.773836
12.970000 0.00158257 -0.00029994 -0.00270800 0.026590 -0.008848 -9.800513
12.980000 0.00060695 0.00150163 0.00059345 0.020494 -0.019107 -9.782253
12.990000 0.00171055 0.00092934 -0.00042036 0.003906 -0.001341 -9.805423
13.000000 0.00044388 0.00036994 0.00086907 0.019421 -0.017952 -9.801852
13.010000 0.00005744 0.00211478 -0.00112203 0.026898 -0.015052 -9.803327
13.020000 0.00232543 -0.00090682 -0.00021410 0.021540 -0.021961 -9.802028
13.030000 0.00026323 -0.00091527 -0.00058147 0.005027 -0.019503 -9.791708
13.040000 0.00200947 -0.00034494 -0.00229902 0.020371 0.003151 -9.770522
13.050000 0.00090816 0.00041256 -0.00025168 0.015358 -0.023333 -9.785352
13.060000 0.00194959 0.00044058 0.00105550 0.023352 -0.003641 -9.792662
13.070000 0.00122423 0.00015357 -0.00241157 0.018056 -0.016887 -9.792322
13.080000 0.00073734 0.00016361 0.00016030 0.017889 -0.002805 -9.809673
13.090000 0.00146248 -0.00067937 -0.00062775 0.032141 -0.033734 -9.795199
13.100000 0.00167153 0.00202803 0.00008750 0.016690 -0.030164 -9.817250
13.110000 0.00176085 0.00056009 -0.00041169 0.009025 -0.014543 -9.802672
13.120000 0.00224950 -0.00083278 -0.00114944 0.009591 -0.001477 -9.808972
13.130000 0.00022743 0.00087915 0.00043022 0.026791 -0.023890 -9.807878
13.140000 0.00040303 -0.00189030 -0.00121222 0.013962 -0.008801 -9.810365
13.150000 0.00191347 0.00103763 -0.00037181 0.022875 -0.024608 -9.804458
13.160000 0.00072001 -0.00077903 -0.00028471 0.024006 0.006735 -9.805760
13.170000 0.00016572 0.00268410 -0.00022949 0.027199 -0.018127 -9.801397
13.180000 0.00041935 -0.00011139 -0.00089294 0.030714 -0.023435 -9.808191
13.190000 0.00076050 0.00161683 -0.00061358 0.024602 0.000948 -9.789150
13.200000 0.00026837 0.00239044 -0.00075069 0.005930 -0.021153 -9.786854
13.210000 0.00176884 -0.00010823 -0.00043688 0.035811 -0.012713 -9.802442
13.220000 0.00131111 -0.00138965 0.00121528 0.036460 -0.015746 -9.802708
13.230000 0.00229064 0.00010280 -0.00190227 0.012251 -0.026950 -9.768314
13.240000 0.00134756 0.00058670 -0.00044433 0.034210 -0.021563 -9.779332
13.250000 0.00119158 0.00100624 0.00064731 0.025333 -0.010259 -9.803829
13.260000 0.00156810 -0.00054966 0.00056256 0.014859 -0.015424 -9.816305
13.270000 0.00264061 0.00365206 -0.00192349 0.015132 -0.014955 -9.783555
13.280000 0.00124288 -0.00158210 -0.00024685 0.013835 -0.006879 -9.817255
13.290000 0.00045180 0.00242345 -0.00157461 0.031670 -0.024003 -9.795347
13.300000 -0.00068918 0.00002874 -0.00277549 0.024063 -0.012898 -9.797718
13.310000 0.00175110 -0.00156508 -0.00077154 0.007585 -0.023895 -9.786686
13.320000 -0.00107781 0.00017970 0.00084338 0.014026 -0.016033 -9.811571
13.330000 0.00136065 -0.00036349 -0.00083120 0.028586 -0.028195 -9.787490
13.340000 0.00101802 0.00097263 -0.00216686 0.009373 -0.004855 -9.796548
13.350000 0.00159257 -0.00220439 -0.00142988 0.014412 0.001004 -9.797339
13.360000 0.00051173 0.00113333 -0.00077737 0.016382 -0.005909 -9.811455
13.370000 -0.00040556 -0.00048499 -0.00060132 -0.005272 -0.003420 -9.805013
13.380000 0.00092093 -0.00007912 -0.00128083 0.028646 -0.014538 -9.808290
13.390000 0.00169617 -0.00001769 -0.00088809 0.026073 -0.019102 -9.807423
13.400000 0.00316994 -0.00092368 -0.00265184 0.009487 -0.032328 -9.792620
13.410000 0.00178359 -0.00017864 -0.00111824 0.010646 -0.015347 -9.798467
13.420000 0.00021884 0.00024020 0.00079854 0.010584 -0.030229 -9.771313
13.430000 0.00180213 0.00136222 -0.00221623 0.019515 0.003234 -9.785001
13.440000 -0.00015115 -0.00233908 -0.00160938 0.016788 -0.013190 -9.795131
13.450000 0.00195670 0.00101695 -0.00102151 0.038442 -0.006702 -9.804723
13.460000 0.00097770 -0.00018889 -0.00059524 0.023516 -0.006957 -9.808403
13.470000 0.00176588 -0.00111589 -0.00050035 0.024941 -0.001545 -9.805225
13.480000 0.00193243 0.00008490 -0.00009930 0.012807 -0.003395 -9.800192
13.490000 0.00381465 0.00039566 -0.00040669 0.010180 -0.006177 -9.790881
13.500000 0.00026194 0.00068125 -0.00033973 0.020944 -0.003754 -9.784694
13.510000 0.00119484 -0.00051970 -0.00059364 0.019172 0.004743 -9.780816
13.520000 0.00246220 0.00094864 0.00016199 0.000157 -0.025301 -9.819203
13.530000 0.00076299 0.00124990 -0.00052073 0.016753 -0.027112 -9.804793
13.540000 0.00004909 0.00081852 -0.00179170 0.030906 -0.032548 -9.795353
13.550000 0.00036712 0.00068933 -0.00050276 0.021237 -0.015824 -9.795342
13.560000 -0.00018923 0.00155399 -0.00022799 -0.002323 -0.023096 -9.781220
13.570000 0.00029527 -0.00103758 -0.00094490 0.008031 0.001666 -9.810718
13.580000 0.00055406 0.00061314 -0.00116312 0.004730 -0.024518 -9.785359
13.590000 -0.00100746 0.00011165 -0.00110562 0.014539 -0.011546 -9.795914
13.600000 0.00163366 -0.00019820 0.00087867 0.019455 -0.002259 -9.788935
13.610000 -0.00091164 0.00181117 -0.00102432 0.008571 -0.017756 -9.779216
13.620000 0.00185958 0.00057980 0.00033956 0.023196 -0.030078 -9.811020
13.630000 0.00061264 -0.00059862 0.00062050 0.028901 -0.007976 -9.805864
13.640000 0.00088652 0.00072156 0.00043475 0.027476 0.000994 -9.782071
13.650000 -0.00003196 0.00109549 -0.00138989 0.036043 -0.009445 -9.798427
13.660000 0.00086783 0.00057228 -0.00230022 0.015975 -0.015174 -9.805410
13.670000 0.00022116 0.00185107 0.00008619 0.016407 -0.002249 -9.812741
13.680000 0.00093736 0.00074312 -0.00109424 0.004593 -0.006695 -9.800152
13.690000 0.00235658 0.00029965 -0.00056816 0.000744 -0.015613 -9.798691
13.700000 0.00214603 -0.00027737 0.00075879 0.015689 -0.008143 -9.809982
13.710000 -0.00053046 0.00212964 -0.00117268 0.020130 -0.017110 -9.796272
13.720000 0.00075730 -0.00139001 -0.00125479 0.002678 -0.020226 -9.796452
13.730000 -0.00003981 -0.00010765 -0.00093731 0.025412 0.003464 -9.788591
13.740000 0.00195779 0.00070760 -0.00049232 0.024612 -0.002285 -9.799688
13.750000 -0.00009552 -0.00038075 0.00099873 0.035539 -0.003807 -9.801109
13.760000 0.00026480 0.00215621 -0.00104306 0.039240 -0.010531 -9.774720
13.770000 0.00100229 0.00157037 0.00047189 0.023032 -0.020619 -9.804325
13.780000 0.00088919 0.00011176 -0.00085592 0.016443 -0.020713 -9.783936
13.790000 0.00133796 0.00139130 -0.00079577 0.019710 -0.031140 -9.794520
13.800000 0.00161889 0.00213836 -0.00041869 0.021255 -0.019686 -9.793974
13.810000 0.00131165 -0.00101891 -0.00343073 0.019559 -0.008662 -9.790900
13.820000 0.00138838 0.00040518 -0.00131478 0.023649 -0.027989 -9.775460
13.830000 0.00124353 0.00043960 0.00032778 0.004440 -0.016287 -9.807594
13.840000 0.00108611 -0.00024692 0.00019017 0.023963 -0.013616 -9.798338
13.850000 0.00078287 0.00102654 -0.00127741 0.035178 -0.003915 -9.799921
13.860000 0.00035017 0.00058417 -0.00078717 0.028041 0.000647 -9.785637
13.870000 0.00147983 0.00023135 -0.00263636 0.018638 -0.030903 -9.793404
13.880000 0.00056723 0.00129382 -0.00109738 0.026686 -0.022696 -9.796425
13.890000 0.00075362 0.00148638 -0.00151197 0.019171 -0.001123 -9.778112
13.900000 -0.00054280 0.00033937 -0.00128417 0.031752 -0.015856 -9.785173
13.910000 0.00003375 0.00032462 -0.00030849 0.026488 -0.015749 -9.775726
13.920000 0.00099071 0.00080698 0.00101341 0.012620 -0.008961 -9.788254
13.930000 0.00065712 0.00077835 -0.00130921 0.017125 -0.009409 -9.787195
13.940000 0.00015364 -0.00008491 -0.00127876 0.022446 -0.010275 -9.795596
13.950000 0.00135948 0.00284908 -0.00151604 0.027975 -0.017290 -9.799768
13.960000 0.00058337 0.00043688 -0.00040420 0.020206 -0.003163 -9.814124
13.970000 0.00126355 0.00178410 -0.00322639 0.010906 0.007758 -9.793898
13.980000 -0.00138693 0.00000412 0.00029730 0.015930 -0.007051 -9.804500
13.990000 -0.00056565 -0.00250763 -0.00022882 -0.001028 -0.011452 -9.803958
14.000000 0.00124366 -0.00059021 -0.00178554 0.021014 -0.011706 -9.795229
14.010000 0.00003026 0.00061054 -0.00142632 0.002910 -0.014737 -9.792204
14.020000 0.00149406 -0.00235463 -0.00165685 0.005999 -0.030192 -9.807340
14.030000 -0.00012605 0.00024366 -0.00133805 0.027468 -0.034983 -9.788352
14.040000 0.00179784 -0.00135934 -0.00075451 0.023921 -0.017575 -9.811456
14.050000 0.00155834 0.00235665 -0.00128177 0.012035 -0.007181 -9.784083
14.060000 0.00132446 -0.00130386 -0.00319196 0.009686 -0.003581 -9.789791
14.070000 0.00184477 0.00049444 0.00037851 0.019932 -0.022379 -9.802464
14.080000 -0.00037340 0.00101990 0.00106882 0.038229 -0.013216 -9.783351
14.090000 0.00141971 0.00077658 -0.00079144 0.022416 -0.019527 -9.790809
14.100000 -0.00057088 0.00185557 -0.00141086 0.041578 -0.021441 -9.787511
14.110000 0.00150448 -0.00106303 -0.00197946 0.021905 -0.029495 -9.811369
14.120000 0.00243509 0.00015270 0.00065328 0.015480 -0.011525 -9.787866
14.130000 0.00092177 -0.00134190 0.00009207 0.004291 -0.008473 -9.797834
14.140000 0.00041011 0.00119869 -0.00077479 0.020033 -0.009114 -9.779189
14.150000 -0.00054312 0.00066429 0.00139622 0.023036 -0.028567 -9.798521
14.160000 0.00149299 0.00044248 0.00027534 0.028521 -0.006150 -9.789992
14.170000 0.00121067 0.00070953 -0.00189163 0.014900 -0.028678 -9.790755
14.180000 0.00123385 0.00153544 -0.00163606 0.007858 -0.008070 -9.789717
14.190000 0.00242450 0.00040829 -0.00168777 0.015323 -0.016125 -9.794663
14.200000 0.00199763 0.00021321 -0.00004049 0.013852 -0.028817 -9.797042
14.210000 0.00070824 0.00044017 -0.00030644 0.020650 -0.001390 -9.804470
14.220000 0.00129090 -0.00149553 -0.00192124 0.030685 -0.026471 -9.810096
14.230000 0.00192941 0.00036786 -0.00132373 0.016991 -0.024409 -9.810236
14.240000 -0.00035857 -0.00057974 -0.00282180 0.039443 -0.019516 -9.773537
14.250000 0.00089872 -0.00009844 -0.00176659 0.010053 -0.032085 -9.783737
14.260000 0.00093188 0.00086397 0.00129320 0.012733 -0.013611 -9.810206
14.270000 -0.00051188 0.00165938 0.00017310 0.019619 -0.028716 -9.797389
14.280000 0.00022091 0.00070324 -0.00125763 0.015261 -0.012697 -9.790393
14.290000 0.00118569 0.00200913 -0.00019439 0.022411 -0.010490 -9.797740
14.300000 0.00150861 0.00006969 -0.00228406 0.015647 -0.010299 -9.797764
14.310000 0.00079153 0.00170661 -0.00232717 0.019267 -0.011023 -9.806982
14.320000 -0.00005509 0.00062627 -0.00178465 0.034296 -0.017494 -9.795408
14.330000 0.00020748 0.00007640 -0.00216562 0.019555 -0.008473 -9.793258
14.340000 0.00002588 0.00120343 -0.00210737 0.019501 -0.000512 -9.828683
14.350000 -0.00059787 -0.00013002 -0.00006804 0.032427 -0.005798 -9.815008
14.360000 0.00080308 0.00003542 -0.00075564 0.029293 -0.004415 -9.791032
14.370000 -0.00074571 0.00099471 -0.00041656 0.004409 -0.008173 -9.786578
14.380000 0.00059069 0.00150592 -0.00192750 0.014278 -0.010589 -9.800182
14.390000 0.00212791 0.00065449 -0.00113655 0.028854 -0.018135 -9.802451
14.400000 0.00098013 0.00039274 0.00042028 0.019607 -0.028417 -9.798036
14.410000 -0.00007668 -0.00026252 0.00023630 0.023621 -0.006300 -9.794160
14.420000 0.00040447 0.00140053 0.00089944 0.005674 -0.001477 -9.782288
14.430000 0.00059820 0.00118136 -0.00195369 0.021126 -0.022519 -9.801966
14.440000 0.00175473 0.00069942 -0.00032696 0.017965 -0.012213 -9.799695
14.450000 0.00035443 -0.00116108 -0.00029675 0.011416 -0.004770 -9.794077
14.460000 -0.00106340 0.00018265 0.00014118 0.009476 -0.012087 -9.795031
14.470000 0.00119190 0.00244834 0.00022511 0.012819 -0.003050 -9.795301
14.480000 0.00034610 0.00052731 -0.00084737 0.017834 -0.015835 -9.792211
14.490000 -0.00058218 -0.00044040 -0.00136076 0.019278 -0.015805 -9.785990
14.500000 -0.00103622 0.00054749 -0.00104907 0.005816 -0.027516 -9.788880
14.510000 -0.00067289 0.00090421 -0.00008413 0.044158 -0.006235 -9.778008
14.520000 0.00122703 0.00017593 -0.00020856 0.015656 -0.021371 -9.792085
14.530000 0.00168022 0.00080740 -0.00162461 0.029536 -0.028116 -9.798782
14.540000 0.00127660 0.00169548 -0.00139663 0.019730 -0.021789 -9.802272
14.550000 0.00309794 -0.00002563 -0.00076759 0.028431 -0.010303 -9.788665
14.560000 0.00032751 0.00072327 -0.00254222 0.023369 -0.023733 -9.792419
14.570000 0.00045396 -0.00059212 -0.00066466 0.010479 -0.018118 -9.807012
14.580000 0.00199445 0.00114601 -0.00317166 0.013891 -0.014095 -9.801225
14.590000 0.00304207 0.00079528 -0.00157650 0.011168 -0.003622 -9.797846
14.600000 0.00115713 0.00067619 -0.00146685 0.014721 -0.025824 -9.815370
14.610000 0.00119792 -0.00010747 -0.00120436 0.017780 -0.028782 -9.789530
14.620000 0.00031372 -0.00093267 -0.00065416 0.020295 0.000584 -9.794419
14.630000 0.00158530 0.00101488 0.00001993 0.012733 -0.033800 -9.788585
14.640000 0.00132434 -0.00003273 0.00003966 0.007011 -0.019081 -9.779909
14.650000 -0.00035752 -0.00040067 -0.00176420 0.026110 -0.011101 -9.787207
14.660000 0.00208006 0.00144279 -0.00031269 0.029070 0.000809 -9.802672
14.670000 0.00207193 -0.00037928 -0.00045140 0.016233 -0.024224 -9.796977
14.680000 0.00087483 0.00134688 -0.00091522 0.018678 -0.032550 -9.803189
14.690000 0.00061506 0.00104091 0.00007617 0.034391 -0.012558 -9.789496
14.700000 0.00033165 0.00043892 -0.00185844 0.018795 -0.033871 -9.797936
14.710000 -0.00149806 0.00070046 -0.00019109 0.030417 -0.026857 -9.789180
14.720000 0.00126207 -0.00144956 -0.00115085 0.002982 -0.014798 -9.791205
14.730000 -0.00121835 0.00186970 -0.00188605 0.016879 0.009725 -9.801582
14.740000 0.00225540 0.00144587 -0.00170059 0.014216 -0.012955 -9.804200
14.750000 -0.00013278 0.00085037 -0.00164432 0.005587 -0.025977 -9.789070
14.760000 0.00110248 0.00001717 -0.00258116 0.016951 0.002020 -9.801062
14.770000 -0.00123047 0.00072668 -0.00136156 0.027105 -0.009892 -9.801212
14.780000 0.00044691 0.00119586 0.00037344 0.011212 -0.032318 -9.791119
14.790000 0.00072746 0.00015940 -0.00029986 0.031983 -0.030899 -9.800354
14.800000 -0.00035694 0.00072315 -0.00024811 0.013331 -0.009486 -9.799937
14.810000 0.00168023 -0.00143675 -0.00156136 0.033230 -0.018844 -9.809014
14.820000 0.00012174 0.00059989 -0.00031926 0.015312 -0.018586 -9.791389
14.830000 0.00249671 0.00000503 -0.00129757 0.016265 -0.010599 -9.804555
14.840000 0.00214967 0.00079658 0.00046765 0.017053 -0.022850 -9.805116
14.850000 0.00128873 -0.00065712 -0.00213313 0.032748 -0.022151 -9.800126
14.860000 -0.00055151 0.00116205 0.00038860 0.030446 -0.007500 -9.780238
14.870000 0.00284936 0.00134311 0.00036284 0.024828 -0.021004 -9.776079
14.880000 0.00041998 -0.00065642 0.00005008 0.025821 -0.016547 -9.796075
14.890000 0.00141768 0.00060744 -0.00041263 0.021793 -0.017368 -9.810409
14.900000 0.00132319 0.00178382 0.00049499 0.036267 -0.015218 -9.794815
14.910000 0.00154422 0.00134580 -0.00028594 0.040781 -0.021833 -9.790095
14.920000 0.00053883 0.00125656 -0.00219450 0.012077 -0.011790 -9.794635
14.930000 0.00205389 -0.00069452 -0.00051420 0.027906 -0.002918 -9.802445
14.940000 0.00015485 0.00105339 -0.00083393 0.034167 -0.000125 -9.799150
14.950000 -0.00059476 0.00092070 -0.00137792 0.019934 -0.019944 -9.799704
14.960000 0.00188115 0.00050133 -0.00040458 0.007965 -0.007225 -9.817153
14.970000 0.00004243 -0.00008933 -0.00125864 0.013029 -0.015462 -9.783652
14.980000 0.00185670 0.00217738 -0.00160517 0.014548 -0.010721 -9.797460
14.990000 0.00207685 -0.00166968 -0.00199419 0.029451 -0.011244 -9.788348
15.000000 0.00004122 -0.00085251 -0.00238359 0.014494 -0.025140 -9.792979
15.010000 0.00141300 0.00028593 -0.00042059 0.015123 -0.014697 -9.793477
15.020000 0.00169047 0.00076562 -0.00014224 0.032419 -0.007134 -9.803460
15.030000 0.00093047 -0.00068699 0.00025781 0.008550 0.002074 -9.812477
15.040000 0.00041089 -0.00043560 -0.00097792 0.015475 -0.008548 -9.780262
15.050000 0.00008719 0.00008257 -0.00045595 0.018103 -0.014727 -9.805400
15.060000 0.00134834 -0.00039783 -0.00128771 0.021266 -0.026502 -9.804153
15.070000 0.00207433 0.00099640 0.00127507 0.027639 -0.019336 -9.787478
15.080000 0.00218013 0.00164429 -0.00218787 0.018465 -0.028688 -9.784966
15.090000 0.00176386 0.00044689 -0.00135098 0.006847 -0.021018 -9.798647
15.100000 0.00116802 0.00144521 -0.00029917 0.030058 -0.020265 -9.805917
15.110000 0.00012153 0.00124246 -0.00143759 0.021627 -0.017140 -9.801324
15.120000 0.00121668 0.00019665 -0.00101887 0.022165 -0.027036 -9.813868
